127.0.0.1 - - [10/Aug/2025:20:11:46 +0000] "GET /health HTTP/1.1" 502 150 "-" "curl/8.14.1" "-" rt=3.078 uct="-" uht="-" urt="3.077"
127.0.0.1 - - [11/Aug/2025:21:03:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:04:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:04:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:05:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:05:39 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:21:06:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:06:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:07:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [11/Aug/2025:21:07:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:21:08:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:08:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:09:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:09:39 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:10:09 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:10:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:11:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:21:11:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:21:12:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:12:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:13:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:13:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:14:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:14:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:21:15:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:15:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:16:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:16:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:17:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:17:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:18:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:18:40 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:19:10 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:19:41 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:20:11 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:20:41 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:21:11 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:21:41 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:22:11 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:22:41 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:23:11 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:23:41 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:24:11 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:24:41 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:25:11 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:25:41 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:21:26:11 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:26:41 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:27:11 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:27:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:28:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:28:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:29:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:29:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:30:12 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:30:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:31:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:31:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:21:32:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:32:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:21:33:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:33:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:21:34:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:34:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:35:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:35:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:36:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:36:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:37:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:37:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:38:13 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:38:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:39:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:39:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:40:13 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:40:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:41:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:41:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:42:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:42:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:43:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:43:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:44:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:44:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:45:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:45:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:46:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:46:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:47:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:47:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:48:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:21:48:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:49:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:49:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:50:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:50:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:51:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:51:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:52:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:52:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:53:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:53:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:54:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:54:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:55:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:55:45 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:56:15 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:56:45 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:57:15 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:57:45 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:58:15 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:58:45 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:21:59:15 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:21:59:45 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:00:15 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:00:45 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:01:15 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:01:45 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:02:15 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:02:45 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:03:15 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:03:45 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:04:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:22:04:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:05:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:05:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:06:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:06:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:07:16 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:07:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:22:08:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:08:46 +0000] "GET /health HTTP/1.1" 200 309 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:09:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:09:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:10:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:10:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:11:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:11:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:12:16 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:12:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:13:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:22:13:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:14:17 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:14:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:15:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:22:15:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:16:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:22:16:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
